lgallowa	leo galloway	lgallowa@u.rochester.edu	2014	AF4NTAHP
wcruz	wendy cruz	wcruz@u.rochester.edu	2014	VJIFOPTJ
mbradley	max bradley	mbradley@u.rochester.edu	2015	T9NECQ5O
amann	amirah mann	amann@u.rochester.edu	2015	AP2C1NUU
afrazier	ayaan frazier	afrazier@u.rochester.edu	2016	YMSU8FQ4
sdennis	solomon dennis	sdennis@u.rochester.edu	2014	SC1S7UTV
fpollard	frank pollard	fpollard@u.rochester.edu	2016	34QDD7UR
dpeters	deanna peters	dpeters@u.rochester.edu	2015	BW6R3HPT
kdawson1	kassandra dawson	kdawson1@u.rochester.edu	2015	SVRVM9EE
sjohnson	skylar johnson	sjohnson@u.rochester.edu	2015	YRSM07ID
awebb	agustin webb	awebb@u.rochester.edu	2015	Y0K9ZY1J
jhernand	jovani hernandez	jhernand@u.rochester.edu	2016	BNWR4DF3
ewalls	eliseo walls	ewalls@u.rochester.edu	2016	22C7PI60
lherring	liam herring	lherring@u.rochester.edu	2014	RDFUMF97
tstephen	tatum stephens	tstephen@u.rochester.edu	2016	E57HYOGR
lhodge	leandro hodge	lhodge@u.rochester.edu	2015	PQIJ8ZQG
pforbes	pablo forbes	pforbes@u.rochester.edu	2014	P8ZG6YOC
jkidd	jaylen kidd	jkidd@u.rochester.edu	2014	39WMGGZL
oconrad	orion conrad	oconrad@u.rochester.edu	2016	L5T4GM86
rmccullo	rhys mccullough	rmccullo@u.rochester.edu	2016	M1E5H60X
rbrownin	randall browning	rbrownin@u.rochester.edu	2016	7A8U1REO
ebell	emmy bell	ebell@u.rochester.edu	2015	9AIKN7D5
ilevine	ivanna levine	ilevine@u.rochester.edu	2014	0L72HE8C
djoyce	davin joyce	djoyce@u.rochester.edu	2016	ZUJM4ZX0
jlittle	jael little	jlittle@u.rochester.edu	2014	9K38JBC7
cfrazier	celia frazier	cfrazier@u.rochester.edu	2015	V3ZYAURA
ehendric	eduardo hendricks	ehendric@u.rochester.edu	2014	5EF8GWU0
apotter	ayana potter	apotter@u.rochester.edu	2016	8SOX35GM
lrose	lauryn rose	lrose@u.rochester.edu	2015	4RIEQHFN
adunlap	angela dunlap	adunlap@u.rochester.edu	2014	6B3YZAMA
tsloan	travis sloan	tsloan@u.rochester.edu	2016	7GX8SYON
hglover	hanna glover	hglover@u.rochester.edu	2015	9MRWUA3D
hmacias	hayden macias	hmacias@u.rochester.edu	2014	J7P7I9KG
jmejia	julio mejia	jmejia@u.rochester.edu	2014	FY4J7HI6
gclevela	georgia cleveland	gclevela@u.rochester.edu	2016	6BUXED1H
bsander2	bobby sanders	bsander2@u.rochester.edu	2014	3B5ROFV2
rsantos	riley santos	rsantos@u.rochester.edu	2014	PLWQZT0J
gcurtis	giovanni curtis	gcurtis@u.rochester.edu	2016	WXP2D7EJ
bbarker1	bentlee barker	bbarker1@u.rochester.edu	2016	1YEBM0G4
aberry1	antoine berry	aberry1@u.rochester.edu	2014	0CXKVFC0
aosborn	audriana osborn	aosborn@u.rochester.edu	2015	448P9VX8
mrivers	morgan rivers	mrivers@u.rochester.edu	2014	NKH2QIKA
mdennis	masen dennis	mdennis@u.rochester.edu	2015	MA2BEP35
rharding	romeo harding	rharding@u.rochester.edu	2016	AYTJKTUN
pryan	paulina ryan	pryan@u.rochester.edu	2016	PLIZVHC3
rtate	rowen tate	rtate@u.rochester.edu	2014	1TZM9QDS
cmcdonal	carson mcdonald	cmcdonal@u.rochester.edu	2016	TAOK3A7A
kjoseph	kylee joseph	kjoseph@u.rochester.edu	2016	KCGEWDT9
mwyatt	megan wyatt	mwyatt@u.rochester.edu	2016	VJ0IK5H6
jcooke	justus cooke	jcooke@u.rochester.edu	2016	UKYOCEI7
rgarrett	raul garrett	rgarrett@u.rochester.edu	2016	I4WH7I2S
jleblanc	johnathon leblanc	jleblanc@u.rochester.edu	2015	6NKSRNAA
kwalls	kenia walls	kwalls@u.rochester.edu	2015	CEPR7RCC
mweber	maria weber	mweber@u.rochester.edu	2016	DV78BB4J
melliott	michael elliott	melliott@u.rochester.edu	2016	F1HWKGHE
nnieves	natasha nieves	nnieves@u.rochester.edu	2015	XTPT8P3W
lhiggins	lawson higgins	lhiggins@u.rochester.edu	2015	0OQMB7P2
rdonovan	roderick donovan	rdonovan@u.rochester.edu	2015	LLWK3SHM
cburris	carter burris	cburris@u.rochester.edu	2014	564KNNZ0
itillman	isaac tillman	itillman@u.rochester.edu	2015	NNILC4WP
ifinch	isla finch	ifinch@u.rochester.edu	2014	N603IQHP
kbarr	kira barr	kbarr@u.rochester.edu	2015	JIXOE95P
lbennett	lilyana bennett	lbennett@u.rochester.edu	2015	TDLFW3AU
kadams	kellan adams	kadams@u.rochester.edu	2014	CWZU1NXE
nbush	neymar bush	nbush@u.rochester.edu	2014	BATHZJRU
jhollowa	julius holloway	jhollowa@u.rochester.edu	2015	NTUUVJ2N
rsilva	riley silva	rsilva@u.rochester.edu	2015	U7RG5DX1
gjordan	gavin jordan	gjordan@u.rochester.edu	2016	E8U78K2G
eedwards	eduardo edwards	eedwards@u.rochester.edu	2014	SG7MZ737
aflores	aliza flores	aflores@u.rochester.edu	2016	DVNI57FC
ssalas	sara salas	ssalas@u.rochester.edu	2015	2BEBQEZ1
asalinas	arnav salinas	asalinas@u.rochester.edu	2014	K8FI19Q7
bwhitney	branson whitney	bwhitney@u.rochester.edu	2014	Z2D4H624
mfranks	micah franks	mfranks@u.rochester.edu	2016	NEI775LU
umanning	uriel manning	umanning@u.rochester.edu	2015	B7ZT882M
wkelly	walker kelly	wkelly@u.rochester.edu	2016	O0PHVXT1
kevans	kaylie evans	kevans@u.rochester.edu	2016	V2LQVGQ1
sbishop	susan bishop	sbishop@u.rochester.edu	2016	JFUCH757
emcknigh	evelynn mcknight	emcknigh@u.rochester.edu	2016	YCGBL1FT
theath	thaddeus heath	theath@u.rochester.edu	2015	QD7DD6LK
sday	salma day	sday@u.rochester.edu	2015	LZME9IZM
nadams	nova adams	nadams@u.rochester.edu	2016	RIJ0HK7L
jstein	jacob stein	jstein@u.rochester.edu	2014	5UMWI6A6
jhoward	joshua howard	jhoward@u.rochester.edu	2016	Z3ABL3XV
egaines	elliot gaines	egaines@u.rochester.edu	2015	MS6JSHM2
mtalley	milana talley	mtalley@u.rochester.edu	2015	ORPBSFCK
mgarrett	madilyn garrett	mgarrett@u.rochester.edu	2014	A4XGJES2
aknapp	alexandria knapp	aknapp@u.rochester.edu	2016	BP7096UX
apowell1	axton powell	apowell1@u.rochester.edu	2016	TWM4V6O9
rrowe	raquel rowe	rrowe@u.rochester.edu	2014	8ETC1P9S
jericks1	jase erickson	jericks1@u.rochester.edu	2016	1UW5QJVT
batkins	bruno atkins	batkins@u.rochester.edu	2016	BRO6SOL0
ehale	eloise hale	ehale@u.rochester.edu	2015	84PT0VQ9
mbush1	madalyn bush	mbush1@u.rochester.edu	2016	92YOHNH9
rhenson	river henson	rhenson@u.rochester.edu	2014	5D0ZKME5
nfulton	nyla fulton	nfulton@u.rochester.edu	2015	YKGRJ88N
ahoward2	albert howard	ahoward2@u.rochester.edu	2014	KAIVFO3F
lcarter	leon carter	lcarter@u.rochester.edu	2016	NRO3KTOX
lhooper	luis hooper	lhooper@u.rochester.edu	2015	OZ1EHE6Z
bchristi	bridger christian	bchristi@u.rochester.edu	2016	0BVNU8SQ
mblackwe	maverick blackwell	mblackwe@u.rochester.edu	2015	FTBCUXE5
hrussell	hazel russell	hrussell@u.rochester.edu	2016	UNXVTGGS
rsanchez	romeo sanchez	rsanchez@u.rochester.edu	2015	MUE6N7ZA
jpatton1	jamari patton	jpatton1@u.rochester.edu	2016	XIHL1D4I
kdavenpo	kourtney davenport	kdavenpo@u.rochester.edu	2015	1Y5LC9QK
bbonner	brittany bonner	bbonner@u.rochester.edu	2014	DJ789TGT
lpittman	lionel pittman	lpittman@u.rochester.edu	2015	MO5EEKYC
jfrost	janessa frost	jfrost@u.rochester.edu	2015	V2YI019Q
dfleming	demi fleming	dfleming@u.rochester.edu	2015	LEH68XA6
apickett	allie pickett	apickett@u.rochester.edu	2014	ULL4GUQO
shollowa	sherlyn holloway	shollowa@u.rochester.edu	2014	OH0W8K8C
hjarvis	harley jarvis	hjarvis@u.rochester.edu	2015	JFFR5CK4
rcarson	rebekah carson	rcarson@u.rochester.edu	2016	5HJ1TBFH
cslater	chana slater	cslater@u.rochester.edu	2015	Y3HLFS2S
plee	paloma lee	plee@u.rochester.edu	2014	YEW55EAU
sparker	serena parker	sparker@u.rochester.edu	2014	7D0S7KA9
hhowell	harper howell	hhowell@u.rochester.edu	2014	87UKUVTR
lsnider	lilianna snider	lsnider@u.rochester.edu	2015	XNKDXAEB
ssweeney	serena sweeney	ssweeney@u.rochester.edu	2016	8H1JPSUN
xeaton	xavier eaton	xeaton@u.rochester.edu	2014	FE4VIEQB
jfoster1	jamie foster	jfoster1@u.rochester.edu	2016	EMAUCS9C
mlloyd	miracle lloyd	mlloyd@u.rochester.edu	2015	7PAM211V
rnelson1	rosa nelson	rnelson1@u.rochester.edu	2015	A0ZM3UUC
thart	trey hart	thart@u.rochester.edu	2014	8IHG4RM7
gfrench	gracie french	gfrench@u.rochester.edu	2016	5YHSWYYS
lnewman	luna newman	lnewman@u.rochester.edu	2014	B2HNWZ0Q
smiranda	sierra miranda	smiranda@u.rochester.edu	2016	NCU01SX7
jfletch1	jaidyn fletcher	jfletch1@u.rochester.edu	2016	J2PQ7FGK
kalexand	kai alexander	kalexand@u.rochester.edu	2015	WQRLWB3B
swarren	susan warren	swarren@u.rochester.edu	2016	KKN4AB8P
eanthony	ezekiel anthony	eanthony@u.rochester.edu	2014	8QQLAVBV
agreen	angel green	agreen@u.rochester.edu	2015	N6NZI6GA
lsharpe	logan sharpe	lsharpe@u.rochester.edu	2015	ESAVKJHD
kmiller	kaydence miller	kmiller@u.rochester.edu	2016	YHB15Q72
gvega	gianni vega	gvega@u.rochester.edu	2016	3PRUS68V
mrogers1	mauricio rogers	mrogers1@u.rochester.edu	2014	0NSRYJWK
troth	trace roth	troth@u.rochester.edu	2016	2L8NBK8H
mhampton	mike hampton	mhampton@u.rochester.edu	2015	NGGFLGKA
zhebert	zaiden hebert	zhebert@u.rochester.edu	2016	VVQJ4AJE
psellers	paul sellers	psellers@u.rochester.edu	2016	UOJWFD2J
askinner	alayah skinner	askinner@u.rochester.edu	2015	OGL46D09
etownsen	eliana townsend	etownsen@u.rochester.edu	2016	KI718AG6
jkoch	jazlynn koch	jkoch@u.rochester.edu	2014	UZPLKBIB
sbryan	sierra bryan	sbryan@u.rochester.edu	2016	VBW3M8H3
nayers	nathanael ayers	nayers@u.rochester.edu	2016	NP3IFPS9
roneill	riya oneill	roneill@u.rochester.edu	2015	AQL4W0QC
cmills	camille mills	cmills@u.rochester.edu	2016	IXWMS1A8
clawson	cheyenne lawson	clawson@u.rochester.edu	2014	CZQTLDGL
jdonovan	joziah donovan	jdonovan@u.rochester.edu	2016	5UQIJHBA
twallace	taryn wallace	twallace@u.rochester.edu	2014	7DGT8FWY
hroberso	hayden roberson	hroberso@u.rochester.edu	2016	AJA3NMPI
thahn	theo hahn	thahn@u.rochester.edu	2015	T3BWNC23
smoreno	shayla moreno	smoreno@u.rochester.edu	2016	M7OFPTQC
mtrujill	mohamed trujillo	mtrujill@u.rochester.edu	2015	25UBIT8M
jhays	justice hays	jhays@u.rochester.edu	2016	GXRP1XFH
ebrewer	elaina brewer	ebrewer@u.rochester.edu	2016	R4EQYP4R
ktyson	kellen tyson	ktyson@u.rochester.edu	2015	QPX578J9
mreeves	miriam reeves	mreeves@u.rochester.edu	2014	JYJRZW92
afleming	annalee fleming	afleming@u.rochester.edu	2016	KJFELNPE
mspence	myla spence	mspence@u.rochester.edu	2015	TN2DMGUG
kgarza	kate garza	kgarza@u.rochester.edu	2016	0OGU85TI
wcamacho	weston camacho	wcamacho@u.rochester.edu	2014	NNSW12V5
ashaw	audriana shaw	ashaw@u.rochester.edu	2016	227M27A5
aphelps	addyson phelps	aphelps@u.rochester.edu	2014	U5RT9I9Y
mhickman	mya hickman	mhickman@u.rochester.edu	2016	TF2L05OP
vrichmon	vaughn richmond	vrichmon@u.rochester.edu	2015	T0SFNMIF
nsherman	nicolas sherman	nsherman@u.rochester.edu	2016	3CQ2072P
dbates	dayton bates	dbates@u.rochester.edu	2016	KY8PCNFM
mhunt	malia hunt	mhunt@u.rochester.edu	2015	VLEB93FG
tmendoza	tomas mendoza	tmendoza@u.rochester.edu	2016	VZGU0CU3
abeard	annabel beard	abeard@u.rochester.edu	2014	WUI0X2HR
twheeler	thalia wheeler	twheeler@u.rochester.edu	2015	UGTHJ67G
amann1	ari mann	amann1@u.rochester.edu	2015	4IUZTNM7
sharding	stella harding	sharding@u.rochester.edu	2016	8VBS26BP
cmccoy	cassius mccoy	cmccoy@u.rochester.edu	2015	1GL9FM2J
rgolden	ryann golden	rgolden@u.rochester.edu	2016	A6A3Y5VY
mrogers2	madalynn rogers	mrogers2@u.rochester.edu	2016	573JQ44Z
mprice	moses price	mprice@u.rochester.edu	2015	6EKQY99C
mdunlap	miracle dunlap	mdunlap@u.rochester.edu	2015	E5KTKN64
kfaulkne	kaiden faulkner	kfaulkne@u.rochester.edu	2014	TH778BAW
jmarsh	jocelynn marsh	jmarsh@u.rochester.edu	2014	T94MJK1A
mstout1	micheal stout	mstout1@u.rochester.edu	2016	DUQA57QY
dclevela	dana cleveland	dclevela@u.rochester.edu	2014	RFAT3U06
amejia	adriana mejia	amejia@u.rochester.edu	2016	WCJIPIR2
jchamber	johnathan chambers	jchamber@u.rochester.edu	2015	7MOZ718O
rguerrer	raelynn guerrero	rguerrer@u.rochester.edu	2015	36GEXFNK
lbaird	lena baird	lbaird@u.rochester.edu	2015	SF3CLM8H
iwatkins	isabel watkins	iwatkins@u.rochester.edu	2015	A116GS8A
iware	ivanna ware	iware@u.rochester.edu	2014	2UEZNZ3J
dstanley	damarion stanley	dstanley@u.rochester.edu	2015	VZI2Q7CT
cswanson	cassius swanson	cswanson@u.rochester.edu	2014	HQMMIXN0
bayers	brendon ayers	bayers@u.rochester.edu	2014	VYMFXWH2
eandrews	ezequiel andrews	eandrews@u.rochester.edu	2014	NMAH2LJ1
jcumming	jasiah cummings	jcumming@u.rochester.edu	2015	GQL8YG1R
kmoon	katherine moon	kmoon@u.rochester.edu	2016	C18LHTOA
rarnold	raquel arnold	rarnold@u.rochester.edu	2015	8MQNB8GA
mkelly	meredith kelly	mkelly@u.rochester.edu	2014	GT1O7ALO
ahendrix	azariah hendrix	ahendrix@u.rochester.edu	2014	U1WSCWCY
ejeffers	emmalynn jefferson	ejeffers@u.rochester.edu	2016	8B463ASJ
svillarr	salvatore villarreal	svillarr@u.rochester.edu	2015	7TH9EG45
twaters	tanner waters	twaters@u.rochester.edu	2014	DIZD2PVB
arice	averie rice	arice@u.rochester.edu	2014	J1CR1E2U
mgonzale	maximus gonzalez	mgonzale@u.rochester.edu	2014	P88U2PPO
alloyd2	abdiel lloyd	alloyd2@u.rochester.edu	2014	G1KAHHJB
cwood	clinton wood	cwood@u.rochester.edu	2016	KE5T301J
jcampbel	juliet campbell	jcampbel@u.rochester.edu	2016	N4VXDZ04
iperez	izabelle perez	iperez@u.rochester.edu	2016	Q8TS7QTY
thoover	tyler hoover	thoover@u.rochester.edu	2014	40IS8LQ3
mmcclain	miguel mcclain	mmcclain@u.rochester.edu	2015	RZW7YFTP
tsilva	tate silva	tsilva@u.rochester.edu	2015	LPYDMJ12
phull	paxton hull	phull@u.rochester.edu	2015	6KTLE7IL
dday	danny day	dday@u.rochester.edu	2015	J4QHYPND
tvargas	thomas vargas	tvargas@u.rochester.edu	2015	UFY0X1YN
jbell	juniper bell	jbell@u.rochester.edu	2014	D78SO47C
aknight1	angela knight	aknight1@u.rochester.edu	2016	LBUB9B9R
lochoa	libby ochoa	lochoa@u.rochester.edu	2014	Z1A6JO7G
ccobb	cassandra cobb	ccobb@u.rochester.edu	2014	HL657UU9
jrasmuss	jett rasmussen	jrasmuss@u.rochester.edu	2016	SXKW392U
vaguirre	viviana aguirre	vaguirre@u.rochester.edu	2016	9ARXRONB
lschroed	lina schroeder	lschroed@u.rochester.edu	2016	KYXADO6Q
elindsay	emmanuel lindsay	elindsay@u.rochester.edu	2015	ZN5IMH8F
ghill	gauge hill	ghill@u.rochester.edu	2015	DXZQNL91
msummers	malik summers	msummers@u.rochester.edu	2016	ESGKSN3Z
jsantiag	johanna santiago	jsantiag@u.rochester.edu	2014	MCYZXVYE
rrodgers	riya rodgers	rrodgers@u.rochester.edu	2015	VJZTF4TZ
yrivers	yehuda rivers	yrivers@u.rochester.edu	2015	9SFJ3BBB
rmoody	rose moody	rmoody@u.rochester.edu	2014	PRNHTWEQ
kmcfarla	kaylyn mcfarland	kmcfarla@u.rochester.edu	2014	ZG32DS3H
lgilbert	louis gilbert	lgilbert@u.rochester.edu	2015	IC7HM7L2
bphelps	braden phelps	bphelps@u.rochester.edu	2015	VHW5MB5J
khowell2	kaysen howell	khowell2@u.rochester.edu	2016	0IO24VW2
jgregory	javier gregory	jgregory@u.rochester.edu	2015	PRPZZ49K
thobbs	tristan hobbs	thobbs@u.rochester.edu	2016	MBFNBHVT
epatrick	erica patrick	epatrick@u.rochester.edu	2014	ORY656WQ
nsaunder	nash saunders	nsaunder@u.rochester.edu	2016	M5OUCDTC
eking	elsie king	eking@u.rochester.edu	2015	TMWT2J3L
acooley	anthony cooley	acooley@u.rochester.edu	2015	61Q4GZXF
hhenson	hanna henson	hhenson@u.rochester.edu	2014	0S2H2K7W
bnash	brennen nash	bnash@u.rochester.edu	2015	XENJ7ZK1
ccarey	colby carey	ccarey@u.rochester.edu	2014	8FS6HK4C
lstokes	luciano stokes	lstokes@u.rochester.edu	2014	4J24329L
jgarriso	jenna garrison	jgarriso@u.rochester.edu	2014	C1DO2S46
arios	arnav rios	arios@u.rochester.edu	2014	0UUMVR3X
gmeyer	gunnar meyer	gmeyer@u.rochester.edu	2014	RMTZ8HPZ
nmaldona	natalya maldonado	nmaldona@u.rochester.edu	2015	STO2GDYN
rbarr	rylen barr	rbarr@u.rochester.edu	2014	7ZT1AOJZ
zbauer	zayden bauer	zbauer@u.rochester.edu	2014	3AXQS8LG
abentley	ahmed bentley	abentley@u.rochester.edu	2014	48HKJO60
echandl1	ember chandler	echandl1@u.rochester.edu	2015	95AN8OZD
cbest	claudia best	cbest@u.rochester.edu	2014	QSR0NJ53
kstrickl	kourtney strickland	kstrickl@u.rochester.edu	2014	2SLUZC6P
amaldona	anna maldonado	amaldona@u.rochester.edu	2016	GD6VDI9R
ehill	elianna hill	ehill@u.rochester.edu	2014	JBJ0BEOG
nross	nico ross	nross@u.rochester.edu	2016	WKYID17J
cwall1	chana wall	cwall1@u.rochester.edu	2014	K0L4HNN4
kpollard	kira pollard	kpollard@u.rochester.edu	2014	OFGFR7KQ
lcherry	lillie cherry	lcherry@u.rochester.edu	2015	VTE0MD6S
khicks	kash hicks	khicks@u.rochester.edu	2015	TBBU99TC
kguerrer	kendal guerrero	kguerrer@u.rochester.edu	2014	LSR8Z1HS
rsalas	reagan salas	rsalas@u.rochester.edu	2014	H2UM7PGO
tmcmilla	toby mcmillan	tmcmilla@u.rochester.edu	2015	0IOW74B3
bwalls	bridger walls	bwalls@u.rochester.edu	2014	9STDYEVW
agentry	alijah gentry	agentry@u.rochester.edu	2014	XMYUT0XK
slambert	salvatore lambert	slambert@u.rochester.edu	2015	XHLIYQ6T
areilly	aldo reilly	areilly@u.rochester.edu	2016	NC8X0PCY
cwoodard	cheyanne woodard	cwoodard@u.rochester.edu	2015	HGCI2VJV
bmalone	broderick malone	bmalone@u.rochester.edu	2014	6JYZ16C7
lmyers	lilliana myers	lmyers@u.rochester.edu	2014	X3VQQF8R
cprince	charlee prince	cprince@u.rochester.edu	2015	JACLTHTD
kmirand1	kade miranda	kmirand1@u.rochester.edu	2014	CFTP5COF
afrederi	aidyn frederick	afrederi@u.rochester.edu	2014	532R9WWN
jcamacho	jorden camacho	jcamacho@u.rochester.edu	2015	5GE2JE7Y
rharring	rosalie harrington	rharring@u.rochester.edu	2016	36ZM0X2F
pmcphers	princeton mcpherson	pmcphers@u.rochester.edu	2016	F2QFERDX
mrivera	malik rivera	mrivera@u.rochester.edu	2014	00SKOQHM
rruiz	regina ruiz	rruiz@u.rochester.edu	2014	DQH81JEV
dbenjami	daisy benjamin	dbenjami@u.rochester.edu	2016	V9TQA051
abird	avery bird	abird@u.rochester.edu	2014	5ABNO1S7
grios	giovani rios	grios@u.rochester.edu	2016	VLLVGW6R
lrandall	legend randall	lrandall@u.rochester.edu	2015	WU8KZ13W
lgill	lindsay gill	lgill@u.rochester.edu	2015	CJMUR1C7
aheath	ayla heath	aheath@u.rochester.edu	2016	CJO8CRGW
estaffor	emma stafford	estaffor@u.rochester.edu	2016	ZI63YFQO
lmurphy	leo murphy	lmurphy@u.rochester.edu	2015	PSE52SOU
hmelende	hattie melendez	hmelende@u.rochester.edu	2016	VJKEH7ST
dclemons	devon clemons	dclemons@u.rochester.edu	2015	PEMDDM3X
kfinley	kylan finley	kfinley@u.rochester.edu	2014	40NYECTJ
afiguero	abigail figueroa	afiguero@u.rochester.edu	2014	KNOP07VW
fjohns	faith johns	fjohns@u.rochester.edu	2016	YY4ILO5P
dherman1	demetrius herman	dherman1@u.rochester.edu	2014	1E6VM5OS
svelez	sarah velez	svelez@u.rochester.edu	2015	4D6QOLDE
amassey	amos massey	amassey@u.rochester.edu	2015	6Q94OTPK
mdaugher	melvin daugherty	mdaugher@u.rochester.edu	2015	XEB2PGT4
ivazquez	izaiah vazquez	ivazquez@u.rochester.edu	2016	6XUEGSUC
gwalton	galilea walton	gwalton@u.rochester.edu	2015	27WS9EQA
rmaxwell	riley maxwell	rmaxwell@u.rochester.edu	2014	C1ZM9A1J
aroman	annalee roman	aroman@u.rochester.edu	2015	4NL2R4P6
ebernard	erika bernard	ebernard@u.rochester.edu	2016	7R3RVHL2
kcoleman	kylah coleman	kcoleman@u.rochester.edu	2014	L4796LCK
lpatrick	lance patrick	lpatrick@u.rochester.edu	2016	0X3CURKZ
agillesp	aspen gillespie	agillesp@u.rochester.edu	2014	YZQ6T3JX
osuarez	odin suarez	osuarez@u.rochester.edu	2015	4EHPAM2W
kwynn	kamden wynn	kwynn@u.rochester.edu	2014	55YLN6EK
mgoodwin	mateo goodwin	mgoodwin@u.rochester.edu	2016	YY65KV1T
jabbott	jett abbott	jabbott@u.rochester.edu	2015	Q4GJFQTO
bwilkins	ben wilkinson	bwilkins@u.rochester.edu	2014	KPO8NEVG
jdyer1	jaime dyer	jdyer1@u.rochester.edu	2015	47SBNNIA
csilva	caylee silva	csilva@u.rochester.edu	2016	CC23Z42K
mgriffit	malakai griffith	mgriffit@u.rochester.edu	2014	MDF3RP3Y
macevedo	michaela acevedo	macevedo@u.rochester.edu	2016	70TRRQBU
bperkins	braylee perkins	bperkins@u.rochester.edu	2015	JWRC5AZB
jhebert	jessie hebert	jhebert@u.rochester.edu	2016	R7HFMOX9
ajacobso	analia jacobson	ajacobso@u.rochester.edu	2014	V7HUP53N
latkinso	lorelai atkinson	latkinso@u.rochester.edu	2016	V5SBBYQM
bdeleon	bradley deleon	bdeleon@u.rochester.edu	2016	P8N1SVCZ
kgriffit	kyndall griffith	kgriffit@u.rochester.edu	2015	VSK33707
acolon	alfredo colon	acolon@u.rochester.edu	2016	63AVIVQ0
jpage	joslyn page	jpage@u.rochester.edu	2015	84HG06RF
bsharpe	brycen sharpe	bsharpe@u.rochester.edu	2016	IQNT8I2L
cle	callen le	cle@u.rochester.edu	2015	RBJJVRQ8
dtate	deandre tate	dtate@u.rochester.edu	2016	ISC25GTJ
nrichard	nickolas richards	nrichard@u.rochester.edu	2016	ODWVAD6G
chunter	cecelia hunter	chunter@u.rochester.edu	2014	0JPH8DEW
jbenson	justin benson	jbenson@u.rochester.edu	2015	H2YP74PX
asnow	abrielle snow	asnow@u.rochester.edu	2016	UOYKV4GE
udelacru	uriel delacruz	udelacru@u.rochester.edu	2015	X08EZ8WB
mwalls	muhammad walls	mwalls@u.rochester.edu	2015	R2S9M2FS
sfuentes	sarah fuentes	sfuentes@u.rochester.edu	2016	61H4TQTN
kwilkers	kaiya wilkerson	kwilkers@u.rochester.edu	2014	WI8BV9SC
ahickman	audrey hickman	ahickman@u.rochester.edu	2014	KRWJVSB1
abrown1	austyn brown	abrown1@u.rochester.edu	2016	J78ERTRO
aguerrer	axton guerrero	aguerrer@u.rochester.edu	2015	59GL7WW5
kmack	kash mack	kmack@u.rochester.edu	2015	LSGZDB5L
agonzale	audrina gonzalez	agonzale@u.rochester.edu	2015	3OKPYLSU
ahebert	addilyn hebert	ahebert@u.rochester.edu	2014	QBLI0SO2
jbonner	josie bonner	jbonner@u.rochester.edu	2014	AH5ONBE7
mstokes	milo stokes	mstokes@u.rochester.edu	2014	OZS0BMLF
ihead	isaac head	ihead@u.rochester.edu	2016	1RY7YMP5
mlawrenc	masen lawrence	mlawrenc@u.rochester.edu	2015	SUZ32Y70
cwaters	carolyn waters	cwaters@u.rochester.edu	2015	P5NYHJQJ
amichael	alani michael	amichael@u.rochester.edu	2015	94V6CW6D
mmorton	myra morton	mmorton@u.rochester.edu	2016	FTL6ZE2U
ahenders	aiyana henderson	ahenders@u.rochester.edu	2015	XFMXJFJC
mblack	malaysia black	mblack@u.rochester.edu	2014	HR52ZW6S
mhickma1	mercedes hickman	mhickma1@u.rochester.edu	2014	Z3VBT9GZ
agilmore	alejandra gilmore	agilmore@u.rochester.edu	2016	2D5XSCTM
jingram	jaylynn ingram	jingram@u.rochester.edu	2016	EE49RRW5
mmorriso	miya morrison	mmorriso@u.rochester.edu	2015	K6OFHGTV
erandolp	estrella randolph	erandolp@u.rochester.edu	2015	JOE9M4AS
ggillesp	giovanni gillespie	ggillesp@u.rochester.edu	2016	DUET48R9
aknapp1	abel knapp	aknapp1@u.rochester.edu	2014	PM7W4TKJ
awright1	anders wright	awright1@u.rochester.edu	2016	39JB7CSY
cchen	callum chen	cchen@u.rochester.edu	2016	8ZMWMT0S
apena	angel pena	apena@u.rochester.edu	2015	21MMY0CM
sbennett	stella bennett	sbennett@u.rochester.edu	2015	3JPH9BKY
llangley	laura langley	llangley@u.rochester.edu	2014	13XRW519
hpatel	holly patel	hpatel@u.rochester.edu	2014	VOMTFAQS
kvalenzu	katie valenzuela	kvalenzu@u.rochester.edu	2016	EYWYUURV
mbradsha	meghan bradshaw	mbradsha@u.rochester.edu	2016	2L1VPCNO
lballard	lucca ballard	lballard@u.rochester.edu	2015	DYLE3JQ7
vlowery	vance lowery	vlowery@u.rochester.edu	2014	W851YM9B
hshaffer	hugo shaffer	hshaffer@u.rochester.edu	2016	65GYHXP0
rvillarr	raul villarreal	rvillarr@u.rochester.edu	2015	8NYZS68W
dkramer	dixie kramer	dkramer@u.rochester.edu	2015	UGWYME6K
msoto	misael soto	msoto@u.rochester.edu	2015	D1D3JSB6
mlott	mattie lott	mlott@u.rochester.edu	2015	S87FFWKO
xhodges	xzavier hodges	xhodges@u.rochester.edu	2015	Z1BB8622
rfarmer	raven farmer	rfarmer@u.rochester.edu	2015	MZJBQ7TE
htucker	heidi tucker	htucker@u.rochester.edu	2016	NH45XUR7
mparrish	maritza parrish	mparrish@u.rochester.edu	2015	1RP1PUFO
lnorman	leo norman	lnorman@u.rochester.edu	2016	0H3A15KI
jkirby	jordynn kirby	jkirby@u.rochester.edu	2015	HJQJCZVF
psoto	pedro soto	psoto@u.rochester.edu	2015	9XGPU3H6
rmelende	ryann melendez	rmelende@u.rochester.edu	2015	T24ZP4MQ
